ts,x,y,z,qw,qx,qy,qz
1403636758093555456,-0.815640,-4.519874,0.976026,0.387091,-0.587189,-0.575740,-0.417005
1403636758098555648,-0.819465,-4.520323,0.977229,0.387574,-0.586850,-0.575565,-0.417275
1403636758103555328,-0.823288,-4.520773,0.978414,0.388043,-0.586505,-0.575397,-0.417555
1403636758108555520,-0.827103,-4.521226,0.979583,0.388496,-0.586184,-0.575213,-0.417839
1403636758113555456,-0.830907,-4.521675,0.980735,0.388933,-0.585859,-0.575004,-0.418175
1403636758118555648,-0.834707,-4.522116,0.981877,0.389371,-0.585530,-0.574771,-0.418550
1403636758123555328,-0.838504,-4.522559,0.983014,0.389795,-0.585186,-0.574547,-0.418943
1403636758128555520,-0.842304,-4.523004,0.984135,0.390208,-0.584847,-0.574341,-0.419315
1403636758133555456,-0.846108,-4.523450,0.985224,0.390574,-0.584534,-0.574185,-0.419623
1403636758138555648,-0.849911,-4.523905,0.986286,0.390924,-0.584248,-0.574059,-0.419868
1403636758143555328,-0.853709,-4.524368,0.987323,0.391242,-0.584046,-0.573939,-0.420017
1403636758148555520,-0.857472,-4.524779,0.988353,0.391604,-0.583851,-0.573771,-0.420180
1403636758153555456,-0.861254,-4.525222,0.989365,0.391983,-0.583673,-0.573583,-0.420331
1403636758158555392,-0.865037,-4.525669,0.990365,0.392415,-0.583460,-0.573373,-0.420510
1403636758163555328,-0.868821,-4.526122,0.991353,0.392888,-0.583244,-0.573148,-0.420674
1403636758168555520,-0.872606,-4.526573,0.992340,0.393415,-0.582975,-0.572894,-0.420900
1403636758173555712,-0.876378,-4.527026,0.993323,0.393926,-0.582697,-0.572631,-0.421166
1403636758178555392,-0.880132,-4.527489,0.994285,0.394356,-0.582415,-0.572398,-0.421469
1403636758183555584,-0.883875,-4.527968,0.995215,0.394727,-0.582122,-0.572198,-0.421799
1403636758188555520,-0.887609,-4.528455,0.996121,0.395011,-0.581861,-0.572068,-0.422068
1403636758193555712,-0.891341,-4.528943,0.996990,0.395273,-0.581617,-0.571972,-0.422290
1403636758198555392,-0.895059,-4.529385,0.997824,0.395486,-0.581428,-0.571910,-0.422434
1403636758203555584,-0.898781,-4.529870,0.998649,0.395746,-0.581217,-0.571829,-0.422592
1403636758208555520,-0.902495,-4.530362,0.999463,0.396020,-0.581054,-0.571706,-0.422726
1403636758213555456,-0.906205,-4.530864,1.000258,0.396265,-0.580924,-0.571584,-0.422840
1403636758218555392,-0.909912,-4.531370,1.001028,0.396529,-0.580830,-0.571429,-0.422930
1403636758223555584,-0.913621,-4.531879,1.001789,0.396767,-0.580761,-0.571298,-0.422980
1403636758228555520,-0.917334,-4.532398,1.002537,0.397034,-0.580732,-0.571160,-0.422955
1403636758233555456,-0.921045,-4.532927,1.003259,0.397307,-0.580705,-0.571025,-0.422918
1403636758238555392,-0.924756,-4.533456,1.003955,0.397568,-0.580680,-0.570898,-0.422879
1403636758243555584,-0.928463,-4.533952,1.004632,0.397780,-0.580651,-0.570789,-0.422866
1403636758248555520,-0.932170,-4.534480,1.005307,0.397940,-0.580575,-0.570726,-0.422906
1403636758253555456,-0.935874,-4.535013,1.005985,0.398108,-0.580485,-0.570640,-0.422986
1403636758258555392,-0.939580,-4.535552,1.006657,0.398295,-0.580351,-0.570552,-0.423113
1403636758263555584,-0.943284,-4.536093,1.007309,0.398517,-0.580197,-0.570454,-0.423247
1403636758268555520,-0.946980,-4.536628,1.007943,0.398773,-0.580059,-0.570318,-0.423378
1403636758273555456,-0.950665,-4.537162,1.008560,0.399014,-0.579962,-0.570162,-0.423494
1403636758278555392,-0.954345,-4.537700,1.009154,0.399230,-0.579875,-0.570011,-0.423612
1403636758283555584,-0.958024,-4.538240,1.009716,0.399439,-0.579822,-0.569877,-0.423670
1403636758288555264,-0.961706,-4.538774,1.010251,0.399659,-0.579766,-0.569771,-0.423681
1403636758293555456,-0.965392,-4.539312,1.010767,0.399887,-0.579715,-0.569685,-0.423651
1403636758298555648,-0.969072,-4.539858,1.011255,0.400120,-0.579680,-0.569591,-0.423605
1403636758303555584,-0.972738,-4.540415,1.011709,0.400357,-0.579688,-0.569453,-0.423555
1403636758308555520,-0.976391,-4.540980,1.012132,0.400558,-0.579742,-0.569291,-0.423509
1403636758313555456,-0.980039,-4.541545,1.012527,0.400745,-0.579804,-0.569139,-0.423452
1403636758318555648,-0.983687,-4.542110,1.012898,0.400884,-0.579894,-0.569039,-0.423330
1403636758323555584,-0.987337,-4.542684,1.013243,0.401009,-0.579977,-0.568978,-0.423181
1403636758328555520,-0.990980,-4.543272,1.013558,0.401071,-0.580073,-0.568967,-0.423005
1403636758333555456,-0.994614,-4.543867,1.013842,0.401052,-0.580164,-0.568997,-0.422858
1403636758338555648,-0.998239,-4.544463,1.014104,0.400954,-0.580272,-0.569060,-0.422719
1403636758343555328,-1.001802,-4.544976,1.014274,0.400864,-0.580382,-0.569125,-0.422566
1403636758348555520,-1.005420,-4.545583,1.014487,0.400807,-0.580487,-0.569185,-0.422394
1403636758353555456,-1.009038,-4.546203,1.014672,0.400790,-0.580592,-0.569236,-0.422197
1403636758358555648,-1.012653,-4.546823,1.014839,0.400786,-0.580731,-0.569276,-0.421957
1403636758363555328,-1.016262,-4.547447,1.014983,0.400760,-0.580894,-0.569303,-0.421720
1403636758368555520,-1.019864,-4.548088,1.015091,0.400687,-0.581097,-0.569345,-0.421453
1403636758373555456,-1.023465,-4.548740,1.015159,0.400530,-0.581358,-0.569442,-0.421112
1403636758378555648,-1.027068,-4.549405,1.015202,0.400352,-0.581652,-0.569574,-0.420695
1403636758383555328,-1.030674,-4.550071,1.015229,0.400181,-0.581980,-0.569721,-0.420205
1403636758388555520,-1.034274,-4.550735,1.015229,0.400007,-0.582334,-0.569868,-0.419681
1403636758393555456,-1.037867,-4.551396,1.015193,0.399787,-0.582726,-0.570029,-0.419127
1403636758398555392,-1.041432,-4.552064,1.015079,0.399557,-0.583170,-0.570184,-0.418518
1403636758403555328,-1.045017,-4.552733,1.014968,0.399338,-0.583670,-0.570331,-0.417829
1403636758408555520,-1.048608,-4.553409,1.014834,0.399163,-0.584188,-0.570464,-0.417091
1403636758413555456,-1.052197,-4.554088,1.014686,0.398986,-0.584767,-0.570594,-0.416270
1403636758418555392,-1.055777,-4.554769,1.014525,0.398837,-0.585325,-0.570697,-0.415487
1403636758423555584,-1.059347,-4.555457,1.014349,0.398642,-0.585877,-0.570810,-0.414739
1403636758428555520,-1.062909,-4.556145,1.014159,0.398411,-0.586396,-0.570937,-0.414051
1403636758433555712,-1.066468,-4.556816,1.013963,0.398149,-0.586902,-0.571101,-0.413360
1403636758438555392,-1.070022,-4.557467,1.013766,0.397878,-0.587395,-0.571287,-0.412664
1403636758443555584,-1.073547,-4.558123,1.013520,0.397625,-0.587889,-0.571455,-0.411970
1403636758448555520,-1.077079,-4.558781,1.013271,0.397320,-0.588417,-0.571642,-0.411251
1403636758453555456,-1.080610,-4.559448,1.012986,0.397004,-0.588966,-0.571845,-0.410487
1403636758458555392,-1.084149,-4.560109,1.012676,0.396681,-0.589580,-0.572070,-0.409605
1403636758463555584,-1.087704,-4.560757,1.012351,0.396368,-0.590218,-0.572319,-0.408639
1403636758468555520,-1.091262,-4.561399,1.012009,0.396054,-0.590971,-0.572549,-0.407530
1403636758473555456,-1.094810,-4.562038,1.011649,0.395789,-0.591733,-0.572717,-0.406447
1403636758478555392,-1.098342,-4.562675,1.011280,0.395530,-0.592522,-0.572840,-0.405375
1403636758483555584,-1.101865,-4.563316,1.010907,0.395280,-0.593286,-0.572953,-0.404339
1403636758488555520,-1.105384,-4.563962,1.010531,0.395060,-0.594008,-0.573078,-0.403316
1403636758493555456,-1.108883,-4.564613,1.010116,0.394859,-0.594693,-0.573219,-0.402302
1403636758498555392,-1.112392,-4.565246,1.009723,0.394674,-0.595327,-0.573364,-0.401338
1403636758503555584,-1.115886,-4.565859,1.009332,0.394427,-0.595981,-0.573530,-0.400372
1403636758508555520,-1.119359,-4.566461,1.008942,0.394176,-0.596644,-0.573657,-0.399450
1403636758513555456,-1.122815,-4.567063,1.008552,0.393887,-0.597350,-0.573772,-0.398512
1403636758518555392,-1.126269,-4.567656,1.008144,0.393621,-0.598055,-0.573885,-0.397553
1403636758523555584,-1.129724,-4.568234,1.007715,0.393405,-0.598810,-0.573986,-0.396484
1403636758528555520,-1.133179,-4.568798,1.007280,0.393272,-0.599563,-0.574072,-0.395351
1403636758533555456,-1.136629,-4.569352,1.006849,0.393205,-0.600333,-0.574112,-0.394189
1403636758538555392,-1.140066,-4.569908,1.006412,0.393128,-0.601078,-0.574158,-0.393062
1403636758543555584,-1.143483,-4.570455,1.005964,0.393029,-0.601835,-0.574193,-0.391951
1403636758548555520,-1.146878,-4.570975,1.005519,0.392841,-0.602580,-0.574254,-0.390903
1403636758553555456,-1.150251,-4.571474,1.005077,0.392626,-0.603285,-0.574326,-0.389926
1403636758558555648,-1.153612,-4.571972,1.004643,0.392355,-0.603994,-0.574437,-0.388935
1403636758563555584,-1.156965,-4.572472,1.004201,0.392146,-0.604669,-0.574535,-0.387951
1403636758568555520,-1.160304,-4.572958,1.003745,0.391996,-0.605341,-0.574611,-0.386942
1403636758573555456,-1.163626,-4.573420,1.003287,0.391882,-0.605975,-0.574671,-0.385974
1403636758578555648,-1.166926,-4.573871,1.002830,0.391763,-0.606657,-0.574687,-0.384999
1403636758583555584,-1.170204,-4.574315,1.002364,0.391578,-0.607331,-0.574714,-0.384083
1403636758588555520,-1.173464,-4.574735,1.001900,0.391414,-0.607946,-0.574749,-0.383225
1403636758593555456,-1.176670,-4.575203,1.001341,0.391264,-0.608526,-0.574819,-0.382349
1403636758598555648,-1.179912,-4.575581,1.000895,0.391154,-0.609033,-0.574904,-0.381526
1403636758603555328,-1.183135,-4.575945,1.000459,0.391037,-0.609545,-0.574984,-0.380709
1403636758608555520,-1.186334,-4.576298,1.000033,0.390949,-0.610050,-0.575000,-0.379963
1403636758613555456,-1.189506,-4.576644,0.999617,0.390926,-0.610542,-0.574920,-0.379317
1403636758618555648,-1.192652,-4.576974,0.999208,0.390928,-0.610981,-0.574813,-0.378771
1403636758623555328,-1.195774,-4.577267,0.998813,0.390957,-0.611357,-0.574697,-0.378310
1403636758628555520,-1.198876,-4.577507,0.998435,0.390976,-0.611628,-0.574616,-0.377975
1403636758633555456,-1.201960,-4.577702,0.998070,0.390987,-0.611784,-0.574589,-0.377753
1403636758638555648,-1.205029,-4.577869,0.997718,0.390944,-0.611896,-0.574607,-0.377587
1403636758643555328,-1.208084,-4.578062,0.997348,0.390862,-0.611965,-0.574667,-0.377471
1403636758648555520,-1.211113,-4.578204,0.996995,0.390752,-0.612036,-0.574726,-0.377378
1403636758653555456,-1.214116,-4.578319,0.996650,0.390666,-0.612075,-0.574748,-0.377372
1403636758658555392,-1.217092,-4.578399,0.996309,0.390585,-0.612095,-0.574749,-0.377421
1403636758663555328,-1.220046,-4.578453,0.995983,0.390582,-0.612063,-0.574689,-0.377568
1403636758668555520,-1.222980,-4.578492,0.995680,0.390668,-0.611975,-0.574576,-0.377791
1403636758673555712,-1.225898,-4.578511,0.995406,0.390845,-0.611831,-0.574419,-0.378081
1403636758678555392,-1.228800,-4.578502,0.995150,0.391150,-0.611605,-0.574184,-0.378488
1403636758683555584,-1.231680,-4.578462,0.994900,0.391478,-0.611391,-0.573904,-0.378919
1403636758688555520,-1.234539,-4.578396,0.994653,0.391828,-0.611129,-0.573609,-0.379428
1403636758693555712,-1.237383,-4.578303,0.994411,0.392167,-0.610835,-0.573336,-0.379962
1403636758698555392,-1.240233,-4.578237,0.994172,0.392515,-0.610508,-0.573097,-0.380489
1403636758703555584,-1.243050,-4.578106,0.993943,0.392848,-0.610160,-0.572886,-0.381021
1403636758708555520,-1.245844,-4.577992,0.993695,0.393167,-0.609779,-0.572684,-0.381604
1403636758713555456,-1.248613,-4.577884,0.993424,0.393474,-0.609392,-0.572466,-0.382234
1403636758718555392,-1.251357,-4.577741,0.993145,0.393710,-0.608996,-0.572270,-0.382915
1403636758723555584,-1.254080,-4.577554,0.992874,0.393957,-0.608554,-0.572068,-0.383663
1403636758728555520,-1.256786,-4.577341,0.992616,0.394173,-0.608104,-0.571893,-0.384417
1403636758733555456,-1.259480,-4.577111,0.992387,0.394420,-0.607579,-0.571743,-0.385214
1403636758738555392,-1.262157,-4.576876,0.992176,0.394709,-0.607093,-0.571550,-0.385969
1403636758743555584,-1.264818,-4.576691,0.991949,0.394996,-0.606567,-0.571345,-0.386806
1403636758748555520,-1.267434,-4.576452,0.991699,0.395243,-0.606064,-0.571110,-0.387688
1403636758753555456,-1.270022,-4.576191,0.991438,0.395367,-0.605583,-0.570912,-0.388604
1403636758758555392,-1.272592,-4.575921,0.991165,0.395476,-0.605101,-0.570731,-0.389510
1403636758763555584,-1.275165,-4.575637,0.990880,0.395669,-0.604650,-0.570537,-0.390297
1403636758768555520,-1.277752,-4.575333,0.990586,0.395964,-0.604203,-0.570363,-0.390944
1403636758773555456,-1.280346,-4.575019,0.990288,0.396351,-0.603809,-0.570168,-0.391445
1403636758778555392,-1.282929,-4.574696,0.989982,0.396781,-0.603439,-0.569946,-0.391904
1403636758783555584,-1.285486,-4.574368,0.989657,0.397206,-0.603131,-0.569665,-0.392354
1403636758788555264,-1.288017,-4.574034,0.989316,0.397604,-0.602805,-0.569357,-0.392899
1403636758793555456,-1.290526,-4.573677,0.988985,0.397979,-0.602499,-0.569045,-0.393442
1403636758798555648,-1.293046,-4.573351,0.988681,0.398367,-0.602179,-0.568725,-0.394000
1403636758803555584,-1.295533,-4.572985,0.988378,0.398820,-0.601791,-0.568389,-0.394620
1403636758808555520,-1.298012,-4.572612,0.988069,0.399262,-0.601352,-0.568076,-0.395292
1403636758813555456,-1.300478,-4.572233,0.987754,0.399659,-0.600869,-0.567805,-0.396014
1403636758818555648,-1.302929,-4.571846,0.987430,0.400011,-0.600365,-0.567577,-0.396749
1403636758823555584,-1.305366,-4.571443,0.987088,0.400353,-0.599851,-0.567361,-0.397489
1403636758828555520,-1.307786,-4.571037,0.986740,0.400645,-0.599365,-0.567170,-0.398200
1403636758833555456,-1.310187,-4.570633,0.986387,0.400891,-0.598877,-0.566984,-0.398950
1403636758838555648,-1.312569,-4.570225,0.986032,0.401082,-0.598409,-0.566818,-0.399696
1403636758843555328,-1.314940,-4.569814,0.985674,0.401232,-0.597893,-0.566723,-0.400452
1403636758848555520,-1.317329,-4.569420,0.985320,0.401442,-0.597379,-0.566630,-0.401140
1403636758853555456,-1.319699,-4.569013,0.984951,0.401661,-0.596865,-0.566558,-0.401787
1403636758858555648,-1.322046,-4.568608,0.984584,0.401956,-0.596334,-0.566400,-0.402502
1403636758863555328,-1.324361,-4.568196,0.984226,0.402183,-0.595841,-0.566199,-0.403287
1403636758868555520,-1.326642,-4.567787,0.983868,0.402343,-0.595339,-0.565973,-0.404186
1403636758873555456,-1.328905,-4.567385,0.983500,0.402422,-0.594827,-0.565785,-0.405123
1403636758878555648,-1.331169,-4.566988,0.983111,0.402439,-0.594281,-0.565703,-0.406021
1403636758883555328,-1.333441,-4.566598,0.982686,0.402394,-0.593737,-0.565753,-0.406791
1403636758888555520,-1.335713,-4.566213,0.982215,0.402300,-0.593186,-0.565906,-0.407473
1403636758893555456,-1.337968,-4.565830,0.981708,0.402132,-0.592716,-0.566096,-0.408059
1403636758898555392,-1.340218,-4.565449,0.981208,0.401890,-0.592294,-0.566284,-0.408650
1403636758903555328,-1.342442,-4.565074,0.980673,0.401634,-0.591938,-0.566443,-0.409197
1403636758908555520,-1.344665,-4.564696,0.980131,0.401424,-0.591628,-0.566576,-0.409666
1403636758913555456,-1.346888,-4.564317,0.979594,0.401354,-0.591289,-0.566640,-0.410135
1403636758918555392,-1.349106,-4.563935,0.979077,0.401384,-0.590932,-0.566649,-0.410609
1403636758923555584,-1.351308,-4.563552,0.978578,0.401491,-0.590529,-0.566576,-0.411184
1403636758928555520,-1.353485,-4.563173,0.978081,0.401536,-0.590134,-0.566493,-0.411822
1403636758933555712,-1.355645,-4.562800,0.977577,0.401579,-0.589730,-0.566380,-0.412513
1403636758938555392,-1.357804,-4.562431,0.977054,0.401640,-0.589365,-0.566275,-0.413118
1403636758943555584,-1.359976,-4.562071,0.976493,0.401782,-0.589031,-0.566196,-0.413564
1403636758948555520,-1.362172,-4.561704,0.975928,0.402015,-0.588785,-0.566117,-0.413796
1403636758953555456,-1.364346,-4.561354,0.975327,0.402193,-0.588590,-0.566070,-0.413966
1403636758958555392,-1.366493,-4.561011,0.974706,0.402258,-0.588438,-0.566027,-0.414177
1403636758963555584,-1.368612,-4.560673,0.974068,0.402170,-0.588330,-0.566009,-0.414441
1403636758968555520,-1.370721,-4.560332,0.973427,0.402022,-0.588215,-0.566016,-0.414739
1403636758973555456,-1.372834,-4.559993,0.972794,0.401900,-0.588054,-0.566067,-0.415015
1403636758978555392,-1.374961,-4.559661,0.972166,0.401863,-0.587818,-0.566151,-0.415271
1403636758983555584,-1.377091,-4.559341,0.971536,0.401876,-0.587563,-0.566245,-0.415491
1403636758988555520,-1.379209,-4.559028,0.970894,0.401918,-0.587290,-0.566305,-0.415754
1403636758993555456,-1.381310,-4.558717,0.970243,0.401915,-0.587063,-0.566330,-0.416044
1403636758998555392,-1.383399,-4.558412,0.969586,0.401900,-0.586872,-0.566303,-0.416364
1403636759003555584,-1.385486,-4.558115,0.968919,0.401896,-0.586763,-0.566231,-0.416620
1403636759008555520,-1.387576,-4.557830,0.968237,0.401923,-0.586653,-0.566177,-0.416821
1403636759013555456,-1.389673,-4.557545,0.967537,0.402026,-0.586511,-0.566139,-0.416973
1403636759018555392,-1.391774,-4.557259,0.966833,0.402131,-0.586399,-0.566125,-0.417049
1403636759023555584,-1.393872,-4.556978,0.966125,0.402294,-0.586266,-0.566072,-0.417150
1403636759028555520,-1.395962,-4.556701,0.965415,0.402475,-0.586187,-0.565971,-0.417223
1403636759033555456,-1.398041,-4.556423,0.964703,0.402716,-0.586111,-0.565801,-0.417328
1403636759038555392,-1.400109,-4.556144,0.963987,0.402994,-0.586069,-0.565562,-0.417442
1403636759043555584,-1.402221,-4.555805,0.963362,0.403298,-0.586056,-0.565305,-0.417515
1403636759048555520,-1.404296,-4.555518,0.962662,0.403663,-0.586061,-0.565027,-0.417532
1403636759053555456,-1.406379,-4.555243,0.961940,0.404064,-0.586053,-0.564777,-0.417494
1403636759058555648,-1.408464,-4.554968,0.961181,0.404498,-0.586078,-0.564537,-0.417364
1403636759063555584,-1.410540,-4.554692,0.960416,0.404928,-0.586188,-0.564281,-0.417139
1403636759068555520,-1.412598,-4.554426,0.959648,0.405347,-0.586344,-0.563995,-0.416898
1403636759073555456,-1.414636,-4.554174,0.958855,0.405731,-0.586599,-0.563658,-0.416622
1403636759078555648,-1.416662,-4.553923,0.958040,0.406131,-0.586872,-0.563295,-0.416338
1403636759083555584,-1.418689,-4.553665,0.957227,0.406594,-0.587165,-0.562917,-0.415984
1403636759088555520,-1.420730,-4.553409,0.956427,0.407140,-0.587402,-0.562561,-0.415599
1403636759093555456,-1.422777,-4.553169,0.955630,0.407751,-0.587603,-0.562216,-0.415180
1403636759098555648,-1.424837,-4.552927,0.954848,0.408402,-0.587773,-0.561853,-0.414792
1403636759103555328,-1.426864,-4.552679,0.954034,0.409023,-0.587970,-0.561469,-0.414420
1403636759108555520,-1.428874,-4.552427,0.953219,0.409620,-0.588197,-0.561051,-0.414073
1403636759113555456,-1.430874,-4.552192,0.952399,0.410245,-0.588438,-0.560581,-0.413751
1403636759118555648,-1.432874,-4.551965,0.951575,0.410873,-0.588747,-0.560118,-0.413313
1403636759123555328,-1.434875,-4.551733,0.950733,0.411583,-0.589079,-0.559640,-0.412782
1403636759128555520,-1.436872,-4.551500,0.949871,0.412332,-0.589435,-0.559141,-0.412202
1403636759133555456,-1.438857,-4.551270,0.949005,0.413083,-0.589781,-0.558638,-0.411635
1403636759138555648,-1.440828,-4.551051,0.948142,0.413800,-0.590176,-0.558137,-0.411030
1403636759143555328,-1.442785,-4.550849,0.947265,0.414519,-0.590576,-0.557635,-0.410411
1403636759148555520,-1.444749,-4.550632,0.946388,0.415260,-0.591018,-0.557113,-0.409734
1403636759153555456,-1.446695,-4.550413,0.945486,0.416002,-0.591436,-0.556625,-0.409041
1403636759158555392,-1.448626,-4.550202,0.944592,0.416805,-0.591859,-0.556105,-0.408319
1403636759163555328,-1.450536,-4.550001,0.943699,0.417587,-0.592281,-0.555580,-0.407621
1403636759168555520,-1.452418,-4.549809,0.942792,0.418364,-0.592652,-0.555026,-0.407041
1403636759173555712,-1.454274,-4.549622,0.941869,0.419025,-0.593074,-0.554504,-0.406455
1403636759178555392,-1.456111,-4.549433,0.940940,0.419665,-0.593489,-0.554003,-0.405873
1403636759183555584,-1.457939,-4.549237,0.940004,0.420329,-0.593925,-0.553507,-0.405224
1403636759188555520,-1.459759,-4.549054,0.939065,0.421018,-0.594325,-0.553051,-0.404544
1403636759193555712,-1.461571,-4.548895,0.938120,0.421743,-0.594706,-0.552609,-0.403832
1403636759198555392,-1.463381,-4.548732,0.937188,0.422451,-0.595040,-0.552189,-0.403175
1403636759203555584,-1.465148,-4.548571,0.936236,0.423136,-0.595364,-0.551752,-0.402575
1403636759208555520,-1.466884,-4.548402,0.935283,0.423770,-0.595710,-0.551300,-0.402017
1403636759213555456,-1.468589,-4.548243,0.934317,0.424413,-0.596057,-0.550809,-0.401497
1403636759218555392,-1.470274,-4.548097,0.933333,0.425064,-0.596476,-0.550302,-0.400881
1403636759223555584,-1.471943,-4.547958,0.932333,0.425777,-0.596861,-0.549778,-0.400268
1403636759228555520,-1.473596,-4.547824,0.931319,0.426499,-0.597229,-0.549277,-0.399639
1403636759233555456,-1.475222,-4.547693,0.930292,0.427172,-0.597562,-0.548820,-0.399049
1403636759238555392,-1.476818,-4.547560,0.929261,0.427804,-0.597897,-0.548370,-0.398488
1403636759243555584,-1.478385,-4.547428,0.928222,0.428382,-0.598218,-0.547948,-0.397966
1403636759248555520,-1.479945,-4.547294,0.927186,0.428913,-0.598530,-0.547561,-0.397458
1403636759253555456,-1.481468,-4.547194,0.926122,0.429381,-0.598805,-0.547227,-0.396996
1403636759258555392,-1.482963,-4.547100,0.925049,0.429767,-0.599045,-0.546961,-0.396584
1403636759263555584,-1.484432,-4.546998,0.923969,0.430065,-0.599237,-0.546759,-0.396249
1403636759268555520,-1.485874,-4.546889,0.922880,0.430285,-0.599372,-0.546634,-0.395979
1403636759273555456,-1.487295,-4.546777,0.921792,0.430479,-0.599516,-0.546538,-0.395682
1403636759278555392,-1.488695,-4.546678,0.920702,0.430719,-0.599621,-0.546414,-0.395433
1403636759283555584,-1.490065,-4.546595,0.919600,0.430942,-0.599738,-0.546286,-0.395190
1403636759288555264,-1.491401,-4.546523,0.918480,0.431146,-0.599847,-0.546131,-0.395016
1403636759293555456,-1.492702,-4.546462,0.917348,0.431294,-0.599946,-0.545995,-0.394892
1403636759298555648,-1.493977,-4.546401,0.916214,0.431411,-0.600001,-0.545889,-0.394828
1403636759303555584,-1.495233,-4.546331,0.915083,0.431494,-0.600011,-0.545841,-0.394789
1403636759308555520,-1.496465,-4.546269,0.913952,0.431555,-0.599959,-0.545852,-0.394785
1403636759313555456,-1.497671,-4.546232,0.912815,0.431574,-0.599874,-0.545900,-0.394826
1403636759318555648,-1.498838,-4.546215,0.911665,0.431483,-0.599766,-0.546003,-0.394948
1403636759323555584,-1.499966,-4.546207,0.910502,0.431278,-0.599620,-0.546164,-0.395171
1403636759328555520,-1.501070,-4.546202,0.909324,0.431021,-0.599412,-0.546382,-0.395466
1403636759333555456,-1.502152,-4.546195,0.908140,0.430727,-0.599134,-0.546687,-0.395787
1403636759338555648,-1.503202,-4.546182,0.906960,0.430395,-0.598793,-0.547031,-0.396187
1403636759343555328,-1.504209,-4.546166,0.905793,0.430034,-0.598379,-0.547348,-0.396767
1403636759348555520,-1.505259,-4.546093,0.904674,0.429549,-0.597976,-0.547699,-0.397414
1403636759353555456,-1.506203,-4.546076,0.903510,0.429029,-0.597549,-0.548049,-0.398135
1403636759358555648,-1.507135,-4.546069,0.902333,0.428521,-0.597129,-0.548428,-0.398791
1403636759363555328,-1.508064,-4.546073,0.901130,0.428086,-0.596715,-0.548817,-0.399341
1403636759368555520,-1.508983,-4.546087,0.899905,0.427705,-0.596333,-0.549197,-0.399798
1403636759373555456,-1.509874,-4.546115,0.898657,0.427310,-0.595974,-0.549573,-0.400239
1403636759378555648,-1.510723,-4.546154,0.897396,0.426857,-0.595686,-0.549911,-0.400687
1403636759383555328,-1.511529,-4.546196,0.896126,0.426278,-0.595439,-0.550253,-0.401199
1403636759388555520,-1.512308,-4.546248,0.894840,0.425675,-0.595185,-0.550579,-0.401769
1403636759393555456,-1.513075,-4.546307,0.893539,0.425073,-0.594910,-0.550939,-0.402320
1403636759398555392,-1.513841,-4.546357,0.892229,0.424498,-0.594604,-0.551366,-0.402794
1403636759403555328,-1.514602,-4.546404,0.890914,0.423963,-0.594269,-0.551842,-0.403199
1403636759408555520,-1.515346,-4.546467,0.889592,0.423447,-0.593880,-0.552343,-0.403628
1403636759413555456,-1.516066,-4.546548,0.888261,0.422871,-0.593527,-0.552863,-0.404039
1403636759418555392,-1.516755,-4.546634,0.886920,0.422298,-0.593202,-0.553330,-0.404476
1403636759423555584,-1.517420,-4.546724,0.885569,0.421791,-0.592944,-0.553695,-0.404885
1403636759428555520,-1.518073,-4.546825,0.884212,0.421361,-0.592697,-0.553993,-0.405286
1403636759433555712,-1.518716,-4.546940,0.882853,0.420985,-0.592454,-0.554254,-0.405676
1403636759438555392,-1.519347,-4.547051,0.881501,0.420615,-0.592145,-0.554530,-0.406133
1403636759443555584,-1.520036,-4.547133,0.880159,0.420301,-0.591719,-0.554800,-0.406710
1403636759448555520,-1.520648,-4.547236,0.878844,0.419921,-0.591236,-0.555138,-0.407343
1403636759453555456,-1.521244,-4.547356,0.877519,0.419539,-0.590691,-0.555498,-0.408035
1403636759458555392,-1.521824,-4.547483,0.876165,0.419109,-0.590208,-0.555878,-0.408659
1403636759463555584,-1.522381,-4.547623,0.874773,0.418634,-0.589776,-0.556262,-0.409246
1403636759468555520,-1.522918,-4.547776,0.873353,0.418105,-0.589408,-0.556634,-0.409810
1403636759473555456,-1.523442,-4.547931,0.871923,0.417514,-0.589066,-0.557044,-0.410347
1403636759478555392,-1.523961,-4.548099,0.870497,0.416934,-0.588724,-0.557466,-0.410854
1403636759483555584,-1.524477,-4.548290,0.869061,0.416390,-0.588332,-0.557912,-0.411362
1403636759488555520,-1.524989,-4.548487,0.867614,0.415931,-0.587921,-0.558327,-0.411851
1403636759493555456,-1.525490,-4.548687,0.866160,0.415490,-0.587536,-0.558708,-0.412328
1403636759498555392,-1.525985,-4.548899,0.864682,0.415048,-0.587202,-0.559052,-0.412783
1403636759503555584,-1.526451,-4.549121,0.863198,0.414573,-0.586965,-0.559358,-0.413184
1403636759508555520,-1.526902,-4.549347,0.861708,0.414095,-0.586739,-0.559650,-0.413587
1403636759513555456,-1.527349,-4.549563,0.860214,0.413642,-0.586510,-0.559964,-0.413940
1403636759518555392,-1.527795,-4.549783,0.858717,0.413268,-0.586221,-0.560283,-0.414291
1403636759523555584,-1.528247,-4.550015,0.857228,0.412970,-0.585890,-0.560594,-0.414635
1403636759528555520,-1.528698,-4.550251,0.855749,0.412729,-0.585526,-0.560892,-0.414987
1403636759533555456,-1.529139,-4.550472,0.854278,0.412536,-0.585175,-0.561126,-0.415358
1403636759538555392,-1.529562,-4.550696,0.852803,0.412343,-0.584863,-0.561309,-0.415742
1403636759543555584,-1.529963,-4.550946,0.851310,0.412099,-0.584652,-0.561449,-0.416090
